Condition,SNOMED_Code,SnomedCTDescriptionId,Term
Retinal detachments and breaks,78917001,503951016.0,Photocoagulation of retina for detachment
Retinal detachments and breaks,10006000,1221344016.0,Xenon photocoagulation of retina for detachment
Retinal detachments and breaks,85231002,1235016010.0,Laser photocoagulation of retina for detachment
Retinal detachments and breaks,78917001,130949012.0,Other specified photocoagulation of retina for detachment
Retinal detachments and breaks,78917001,130949012.0,Photocoagulation of retina for detachment NOS
Retinal detachments and breaks,29555009,49448017.0,Retinal detachments and defects
Retinal detachments and breaks,95690009,158516016.0,Retinal tears
Retinal detachments and breaks,19620000,479741018.0,Retinal detachment with retinal defect
Retinal detachments and breaks,19620000,33037011.0,Unspecified retinal detachment with retinal defect
Retinal detachments and breaks,193319001,297723010.0,New partial retinal detachment with single defect
Retinal detachments and breaks,193320007,297724016.0,New partial retinal detachment with multiple defects
Retinal detachments and breaks,232004004,347636019.0,New partial retinal detachment with giant tear defect
Retinal detachments and breaks,193322004,297726019.0,New partial retinal detachment with retinal dialysis
Retinal detachments and breaks,193323009,297727011.0,Recent total retinal detachment
Retinal detachments and breaks,193324003,297728018.0,Recent subtotal retinal detachment
Retinal detachments and breaks,193325002,297729014.0,Old partial retinal detachment
Retinal detachments and breaks,193326001,297730016.0,Old total retinal detachment
Retinal detachments and breaks,193327005,297731017.0,Old subtotal retinal detachment
Retinal detachments and breaks,19620000,33037011.0,Retinal detachment with defect NOS
Retinal detachments and breaks,193338005,297742014.0,Retinal defects without detachment
Retinal detachments and breaks,51226000,85346010.0,Retinal round hole without detachment
Retinal detachments and breaks,193341001,297745011.0,Horseshoe retinal tear without detachment
Retinal detachments and breaks,193342008,297746012.0,Multiple retinal defects without detachment
Retinal detachments and breaks,40024006,66667015.0,Retinal break
Retinal detachments and breaks,193338005,297742014.0,Retinal defects without detachment NOS
Retinal detachments and breaks,42059000,70200018.0,Other forms of retinal detachment
Retinal detachments and breaks,34711008,1228202019.0,Traction retinal detachment
Retinal detachments and breaks,42059000,70200018.0,Other retinal detachments NOS
Retinal detachments and breaks,42059000,70200018.0,Retinal detachment NOS
Retinal detachments and breaks,42059000,70200018.0,[X]Other retinal detachments
